"","Cong","X","X.1","X.2","State","X.3","Name","Dim1","Dim2","X.4","X.5","X.6","X0.714"
"259",9,8678,52,0,"MARYLAN",200,"SMITH  S.",-0.0458,0.3465,-31.59853,79,15,0.694
"260",9,10396,52,0,"MARYLAN",200,"WRIGHT  R.",0.0799,0.9953,-19.68641,54,13,0.831
"261",9,7428,3,0,"MASSACH",1,"PICKERING T",0.643,-0.65,-15.60071,84,7,0.764
"262",9,34,3,0,"MASSACH",1,"ADAMS  J.Q.",0.621,0.569,-22.36383,83,13,0.749
"263",9,3610,4,0,"NEW HAM",200,"GILMAN  N.",0.2485,0.3176,-23.11449,80,10,0.672
"264",9,7493,4,0,"NEW HAM",1,"PLUMER  W.",0.996,-0.0893,-33.39713,84,20,0.812
"265",9,1974,12,0,"NEW JER",200,"CONDIT  J.",-0.5372,0.1737,-16.87375,81,6,0.838
"266",9,5303,12,0,"NEW JER",200,"KITCHELL A.",-0.6228,0.1269,-14.67969,83,6,0.623
"267",9,8647,13,0,"NEW YOR",200,"SMITH  J.",-0.1791,-0.1566,-35.49498,75,14,0.7
"268",9,6577,13,0,"NEW YOR",200,"MITCHILL S.",0.1846,0.9828,-26.73786,75,13,0.778
"269",9,9517,47,0,"NORTH C",200,"TURNER  J.",-0.5738,-0.819,-18.53933,74,9,0.629
"270",9,8977,47,0,"NORTH C",200,"STONE  D.",-0.3372,-0.9414,-23.14206,50,12,0.658
"271",9,10379,24,0,"OHIO",200,"WORTHINGTON",-0.3424,-0.6427,-33.46712,80,14,0.547
"272",9,8645,24,0,"OHIO",200,"SMITH  J.",-0.2501,0.297,-39.22992,65,20,0.792
"273",9,5890,14,0,"PENNSYL",200,"MACLAY  S.",-0.342,-0.73,-18.89282,81,7,0.712
"274",9,5744,14,0,"PENNSYL",200,"LOGAN  G.",-0.167,-0.496,-24.83079,73,10,0.799
"275",9,3104,5,0,"RHODE I",200,"FENNER  J.",-0.365,-0.361,-10.11764,45,5,0.794
"276",9,4656,5,0,"RHODE I",200,"HOWLAND  B.",-0.279,-0.233,-17.99297,78,6,0.743
"277",9,9088,48,0,"SOUTH C",200,"SUMTER  T.",-0.3682,-0.8658,-21.95379,74,13,0.772
"278",9,3423,48,0,"SOUTH C",200,"GAILLARD J.",-0.4324,-0.4382,-18.91164,73,9,0.732
"279",9,174,54,0,"TENNESS",200,"ANDERSON J.",-0.3626,0.066,-18.69946,60,10,0.797
"280",9,8608,54,0,"TENNESS",200,"SMITH  D.",-0.3629,0.1004,-17.97113,79,7,0.626
"281",9,956,6,0,"VERMONT",200,"BRADLEY S.R",-0.0013,-0.2943,-32.80623,70,17,0.62
"282",9,8639,6,0,"VERMONT",200,"SMITH  I.",-0.07,-0.378,-38.69155,81,21,0.786
"283",9,6625,40,0,"VIRGINI",200,"MOORE  A.",-0.4512,-0.3513,-19.23808,80,9,0.881
"284",10,4433,1,0,"CONNECT",1,"HILLHOUSE J",0.8237,-0.6437,-9.97371,79,3,0.868
"285",10,3678,1,0,"CONNECT",1,"GOODRICH C.",0.785,-0.2,-11.22785,79,2,0.737
"286",10,10043,11,0,"DELAWAR",1,"WHITE  S.",0.579,0.154,-23.51883,77,10,0.826
"287",10,524,11,0,"DELAWAR",1,"BAYARD J.A.",0.5102,-0.3176,-6.86912,36,4,0.71
"288",10,6472,44,0,"GEORGIA",200,"MILLEDGE J.",-0.4194,-0.4478,-28.04736,82,17,0.741
"289",10,2165,44,0,"GEORGIA",200,"CRAWFORD W.",-0.4671,-0.8842,-23.02954,77,11,0.633
"290",10,7525,51,0,"KENTUCK",200,"POPE  J.",-0.073,0.178,-34.74445,76,16,0.738
"291",10,9366,51,0,"KENTUCK",200,"THRUSTON B.",-0.047,0.37,-21.82827,72,12,0.759
"292",10,8678,52,0,"MARYLAN",200,"SMITH  S.",-0.0552,0.343,-18.51157,67,8,0.71
"293",10,7792,52,0,"MARYLAN",200,"REED  P.",0.4064,-0.114,-22.29801,65,10,0.889
"294",10,7428,3,0,"MASSACH",1,"PICKERING T",0.643,-0.65,-9.05828,77,2,0.687
"295",10,34,3,0,"MASSACH",1,"ADAMS  J.Q.",0.621,0.569,-14.26977,38,9,0.891
"296",10,5726,3,0,"MASSACH",1,"LLOYD  J.",0.9937,-0.1691,-4.37689,38,1,0.674
"297",10,3610,4,0,"NEW HAM",200,"GILMAN  N.",0.3548,0.3157,-31.53651,80,16,0.685
"298",10,7200,4,0,"NEW HAM",200,"PARKER  N.",0.508,0.8614,-21.20546,56,15,0.79
"299",10,1974,12,0,"NEW JER",200,"CONDIT  J.",-0.5486,0.1403,-19.60063,83,7,0.824
"300",10,5303,12,0,"NEW JER",200,"KITCHELL A.",-0.6228,0.1269,-15.28429,79,7,0.69
"301",10,8647,13,0,"NEW YOR",200,"SMITH  J.",-0.245,-0.0617,-28.55686,77,15,0.689
"302",10,6577,13,0,"NEW YOR",200,"MITCHILL S.",0.1846,0.9828,-26.08834,70,17,0.759
"303",10,9517,47,0,"NORTH C",200,"TURNER  J.",-0.5738,-0.819,-22.3636,81,9,0.724
"304",10,3342,47,0,"NORTH C",200,"FRANKLIN J.",-0.3291,-0.3824,-17.75922,55,6,0.799
"305",10,9380,24,0,"OHIO",200,"TIFFIN  E.",-0.412,0.157,-14.77011,66,8,0.758
"306",10,6408,24,0,"OHIO",200,"MEIGS  R.J.",0.117,0.734,-7.20634,26,4,0.723
"307",10,3805,14,0,"PENNSYL",200,"GREGG  A.",-0.111,0.153,-26.26113,81,12,0.658
"308",10,5890,14,0,"PENNSYL",200,"MACLAY  S.",-0.342,-0.73,-17.17818,41,8,0.711
"309",10,4656,5,0,"RHODE I",200,"HOWLAND  B.",-0.279,-0.233,-26.64223,78,12,0.624
"310",10,6076,5,0,"RHODE I",200,"MATHEWSON E",0.0264,0.1787,-35.34263,75,22,0.737
"311",10,3423,48,0,"SOUTH C",200,"GAILLARD J.",-0.3954,-0.4256,-24.08131,79,13,0.726
"312",10,9088,48,0,"SOUTH C",200,"SUMTER  T.",-0.2757,-0.8869,-25.01979,78,13,0.785
"313",10,8608,54,0,"TENNESS",200,"SMITH  D.",-0.3629,0.1004,-18.40742,76,8,0.617
"314",10,174,54,0,"TENNESS",200,"ANDERSON J.",-0.3614,-0.041,-38.16352,79,19,0.58
"315",10,956,6,0,"VERMONT",200,"BRADLEY S.R",0.034,-0.3299,-33.77776,62,17,0.781
"316",10,7985,6,0,"VERMONT",200,"ROBINSON J.",-0.5873,0.3546,-17.82305,72,11,0.785
"317",10,3582,40,0,"VIRGINI",200,"GILES  W.B.",-0.055,0.317,-12.36822,51,6,0.696
"318",10,6625,40,0,"VIRGINI",200,"MOORE  A.",-0.4512,-0.3513,-21.75622,60,13,0.807
"319",11,3678,1,0,"CONNECT",1,"GOODRICH C.",0.785,-0.2,-33.68082,157,11,0.771
"320",11,4433,1,0,"CONNECT",1,"HILLHOUSE J",0.9166,-0.878,-27.7793,107,11,0.763
"321",11,2316,1,0,"CONNECT",1,"DANA  S.W.",0.8876,0.1409,-9.46527,35,4,0.76
"322",11,524,11,0,"DELAWAR",1,"BAYARD J.A.",0.5014,-0.3444,-32.92582,120,20,0.783
"323",11,4586,11,0,"DELAWAR",1,"HORSEY  O.",0.8456,-0.2876,-30.87603,126,17,0.71
"324",11,2165,44,0,"GEORGIA",200,"CRAWFORD W.",-0.4671,-0.8842,-47.93555,140,20,0.714
"325",11,9157,44,0,"GEORGIA",200,"TAIT  C.",-0.5145,-0.4592,-45.1778,134,25,0.596
"326",11,7525,51,0,"KENTUCK",200,"POPE  J.",-0.073,0.178,-65.10674,126,39,0.611
"327",11,1810,51,0,"KENTUCK",200,"CLAY  H.",0.8165,1.3246,-55.08886,112,36,0.687
"328",11,8678,52,0,"MARYLAN",200,"SMITH  S.",-0.0646,0.3396,-54.88915,146,24,0.605
"329",11,7792,52,0,"MARYLAN",200,"REED  P.",0.4064,-0.114,-71.77552,143,29,0.787
"330",11,7428,3,0,"MASSACH",1,"PICKERING T",0.643,-0.65,-37.99015,159,16,0.723
"331",11,5726,3,0,"MASSACH",1,"LLOYD  J.",0.8306,-0.0527,-50.28812,155,25,0.725
"332",11,3610,4,0,"NEW HAM",200,"GILMAN  N.",0.461,0.3138,-48.78204,152,23,0.769
"333",11,7200,4,0,"NEW HAM",200,"PARKER  N.",0.508,0.8614,-9.98575,38,3,0.739
"334",11,2292,4,0,"NEW HAM",200,"CUTTS  C.",-0.4716,0.1175,-12.11719,40,7,0.56
"335",11,5421,12,0,"NEW JER",200,"LAMBERT  J.",0.5523,0.8336,-93.30534,161,54,0.638
"336",11,1974,12,0,"NEW JER",200,"CONDIT  J.",-0.56,0.1068,-67.41132,150,43,0.556
"337",11,8647,13,0,"NEW YOR",200,"SMITH  J.",-0.311,0.0331,-90.98226,155,62,0.678
"338",11,3539,13,0,"NEW YOR",200,"GERMAN  O.",0.6647,0.7471,-55.64696,143,26,0.723
"339",11,3342,47,0,"NORTH C",200,"FRANKLIN J.",-0.4024,-0.4222,-51.62789,159,20,0.702
"340",11,9517,47,0,"NORTH C",200,"TURNER  J.",-0.5738,-0.819,-51.28645,145,22,0.716
"341",11,6408,24,0,"OHIO",200,"MEIGS  R.J.",0.117,0.734,-30.40754,91,14,0.614
"342",11,1442,24,0,"OHIO",200,"CAMPBELL A.",-0.2882,0.0183,-46.87825,96,24,0.644
"343",11,10379,24,0,"OHIO",200,"WORTHINGTON",-0.3873,-0.5134,-20.25165,46,12,0.631
"344",11,3805,14,0,"PENNSYL",200,"GREGG  A.",-0.111,0.153,-67.60752,147,44,0.681
"345",11,5594,14,0,"PENNSYL",200,"LEIB  M.",-0.1632,0.5197,-56.549,147,28,0.699
"346",11,6076,5,0,"RHODE I",200,"MATHEWSON E",0.0264,0.1787,-47.25991,132,24,0.771
"347",11,1633,5,0,"RHODE I",1,"CHAMPLIN C.",0.8841,0.123,-29.88186,115,17,0.706
"348",11,3423,48,0,"SOUTH C",200,"GAILLARD J.",-0.3584,-0.413,-53.63046,154,24,0.69
"349",11,9088,48,0,"SOUTH C",200,"SUMTER  T.",-0.1831,-0.908,-33.40501,90,14,0.81
"350",11,9216,48,0,"SOUTH C",200,"TAYLOR  J.",-0.449,-0.512,-10.56142,50,4,0.657
"351",11,174,54,0,"TENNESS",200,"ANDERSON J.",-0.3601,-0.148,-58.7374,140,32,0.699
"352",11,10061,54,0,"TENNESS",200,"WHITESIDE J",-0.6003,0.1616,-51.84682,145,24,0.564
"353",11,956,6,0,"VERMONT",200,"BRADLEY S.R",0.0693,-0.3655,-69.8297,122,36,0.759
"354",11,7985,6,0,"VERMONT",200,"ROBINSON J.",-0.5873,0.3546,-34.17773,124,14,0.514
"355",11,3582,40,0,"VIRGINI",200,"GILES  W.B.",-0.055,0.317,-57.28781,86,24,0.646
"356",11,1007,40,0,"VIRGINI",200,"BRENT  R.",-0.5479,-0.0476,-44.64597,102,26,0.87
"357",12,3678,1,0,"CONNECT",1,"GOODRICH",0.785,-0.2,-26.84231,192,10,0.77
"358",12,2316,1,0,"CONNECT",1,"DANA  S.W.",0.9066,-0.1187,-34.69847,133,16,0.877
"359",12,4586,11,0,"DELAWAR",1,"HORSEY  O.",0.7374,-0.2152,-18.70909,142,6,0.821
"360",12,524,11,0,"DELAWAR",1,"BAYARD  J.",0.4927,-0.3712,-29.75686,151,12,0.781
"361",12,2165,44,0,"GEORGIA",200,"CRAWFORD",-0.4671,-0.8842,-47.44144,192,25,0.675
"362",12,9157,44,0,"GEORGIA",200,"TAIT  C.",-0.4603,-0.3902,-77.05739,196,20,0.651
"363",12,7525,51,0,"KENTUCK",200,"POPE  J.",-0.073,0.178,-69.65742,162,35,0.758
"364",12,685,51,0,"KENTUCK",200,"BIBB  G.M.",-0.3273,-0.9846,-49.9669,180,24,0.757
"365",12,5916,45,0,"LOUISIA",200,"MAGRUDER",-0.3297,-0.3762,-17.28559,62,9,0.817
"366",12,7543,45,0,"LOUISIA",200,"POSEY  T.",-0.5162,0.286,-7.89486,39,3,0.797
"367",12,1111,45,0,"LOUISIA",200,"BROWN  J.",-0.072,-0.6652,-8.38201,37,3,0.737
"368",12,8678,52,0,"MARYLAN",200,"SMITH  S.",-0.074,0.3362,-54.6163,179,27,0.728
"369",12,7792,52,0,"MARYLAN",200,"REED  P.",0.4064,-0.114,-49.92233,157,24,0.821
"370",12,5726,3,0,"MASSACH",1,"LLOYD  J.",0.6674,0.0638,-35.60703,181,14,0.677
"371",12,9650,3,0,"MASSACH",200,"VARNUM  J.",-0.4951,-0.8688,-75.72275,194,42,0.802
"372",12,2292,4,0,"NEW HAM",200,"CUTTS  C.",-0.4716,0.1175,-37.30645,169,12,0.845
"373",12,3610,4,0,"NEW HAM",200,"GILMAN  N.",0.5672,0.3119,-30.7914,183,14,0.757
"374",12,5421,12,0,"NEW JER",200,"LAMBERT  J.",0.5523,0.8336,-48.44704,174,28,0.666
"375",12,1974,12,0,"NEW JER",200,"CONDIT  J.",-0.5713,0.0733,-43.48278,107,20,0.701
"376",12,8647,13,0,"NEW YOR",200,"SMITH  J.",-0.3769,0.128,-66.69466,188,31,0.821
"377",12,3539,13,0,"NEW YOR",200,"GERMAN  O.",0.6647,0.7471,-34.5106,175,16,0.749
"378",12,3342,47,0,"NORTH C",200,"FRANKLIN",-0.4757,-0.462,-49.75325,172,24,0.778
"379",12,9517,47,0,"NORTH C",200,"TURNER  J.",-0.5738,-0.819,-45.89823,183,22,0.599
"380",12,10379,24,0,"OHIO",200,"WORTHINGTON",-0.4322,-0.3842,-92.14758,180,47,0.698
"381",12,1442,24,0,"OHIO",200,"CAMPBELL",-0.2882,0.0183,-31.59795,88,19,0.687
"382",12,5594,14,0,"PENNSYL",200,"LEIB  M.",-0.1632,0.5197,-67.6438,180,32,0.634
"383",12,3805,14,0,"PENNSYL",200,"GREGG  A.",-0.111,0.153,-68.29835,150,26,0.72
"384",12,4651,5,0,"RHODE I",200,"HOWELL  J.",-0.4014,0.3213,-63.92487,195,33,0.808
"385",12,4762,5,0,"RHODE I",1,"HUNTER  W.",0.8638,-0.3992,-33.11874,155,15,0.705
"386",12,3423,48,0,"SOUTH C",200,"GAILLARD",-0.3215,-0.4004,-62.16417,178,33,0.724
"387",12,9216,48,0,"SOUTH C",200,"TAYLOR  J.",-0.449,-0.512,-61.37864,190,21,0.765
"388",12,174,54,0,"TENNESS",200,"ANDERSON",-0.3589,-0.255,-39.65063,148,18,0.823
"389",12,1448,54,0,"TENNESS",200,"CAMPBELL",-0.583,0.176,-31.48821,162,13,0.786
"390",12,7985,6,0,"VERMONT",200,"ROBINSON",-0.5873,0.3546,-39.08885,162,19,0.631
"391",12,956,6,0,"VERMONT",200,"BRADLEY  S.",0.1046,-0.401,-54.77151,119,25,0.699
"392",12,3582,40,0,"VIRGINI",200,"GILES  W.B.",-0.055,0.317,-53.80936,150,28,0.785
"393",12,1007,40,0,"VIRGINI",200,"BRENT  R.",-0.5479,-0.0476,-26.6621,110,13,0.8
"394",13,2316,1,0,"CONNECT",1,"DANA  S.W.",0.9257,-0.3783,-45.41461,203,21,0.831
"395",13,2296,1,0,"CONNECT",1,"DAGGETT  D.",0.611,-0.432,-39.56736,214,14,0.7
"396",13,9947,11,0,"DELAWAR",1,"WELLS  W.H.",0.7722,0.228,-55.35307,155,18,0.84
"397",13,4586,11,0,"DELAWAR",1,"HORSEY  O.",0.6291,-0.1427,-36.17171,208,18,0.775
"398",13,9157,44,0,"GEORGIA",200,"TAIT  C.",-0.406,-0.3212,-57.27277,225,25,0.887
"399",13,1230,44,0,"GEORGIA",200,"BULLOCH  W.",-0.5498,0.7232,-5.75359,48,3,0.801
"400",13,686,44,0,"GEORGIA",200,"BIBB  W.W.",-0.648,-0.374,-38.55064,174,17,0.804
"401",13,792,51,0,"KENTUCK",200,"BLEDSOE  J.",-0.372,-0.167,-36.13708,166,17,0.687
"402",13,685,51,0,"KENTUCK",200,"BIBB  G.M.",-0.1826,-0.976,-31.85377,85,15,0.833
"403",13,9741,51,0,"KENTUCK",200,"WALKER  G.",-0.5231,0.1605,-13.72247,75,6,0.764
"404",13,3377,45,0,"LOUISIA",200,"FROMENTIN",0.0819,0.0955,-62.86575,233,27,0.796
"405",13,1111,45,0,"LOUISIA",200,"BROWN  J.",-0.0824,-0.3341,-42.78302,188,23,0.823
"406",13,3655,52,0,"MARYLAN",1,"GOLDSBOROUG",0.8599,-0.5907,-40.25309,206,19,0.697
"407",13,8678,52,0,"MARYLAN",200,"SMITH  S.",-0.0834,0.3327,-75.45837,209,37,0.634
"408",13,9650,3,0,"MASSACH",200,"VARNUM  J.",-0.4951,-0.8688,-113.09615,248,61,0.879
"409",13,3705,3,0,"MASSACH",1,"GORE  C.",0.63,-0.465,-29.80993,232,13,0.841
"410",13,3610,4,0,"NEW HAM",200,"GILMAN  N.",0.6735,0.31,-24.57457,142,11,0.833
"411",13,9341,4,0,"NEW HAM",1,"THOMPSON",0.6855,-0.5176,-19.18663,105,8,0.798
"412",13,6054,4,0,"NEW HAM",1,"MASON  J.",0.776,-0.3137,-49.9554,222,14,0.774
"413",13,1974,12,0,"NEW JER",200,"CONDIT  J.",-0.5827,0.0399,-58.52422,228,30,0.786
"414",13,5421,12,0,"NEW JER",200,"LAMBERT  J.",0.5523,0.8336,-58.12195,241,32,0.723
"415",13,3539,13,0,"NEW YOR",200,"GERMAN  O.",0.6647,0.7471,-73.08728,225,40,0.88
"416",13,5270,13,0,"NEW YOR",1,"KING  R.",0.5963,-0.275,-29.00262,226,11,0.765
"417",13,9517,47,0,"NORTH C",200,"TURNER  J.",-0.5738,-0.819,-63.88019,239,31,0.618
"418",13,8977,47,0,"NORTH C",200,"STONE  D.",-0.3372,-0.9414,-53.8662,112,33,0.842
"419",13,6728,24,0,"OHIO",200,"MORROW  J.",-0.559,-0.033,-43.20433,251,18,0.768
"420",13,10379,24,0,"OHIO",200,"WORTHINGTON",-0.4771,-0.2549,-37.40547,142,18,0.749
"421",13,5210,24,0,"OHIO",200,"KERR  J.",-0.2667,-0.5214,-14.44247,50,6,0.833
"422",13,5392,14,0,"PENNSYL",200,"LACOCK  A.",-0.726,-0.379,-43.55437,238,20,0.743
"423",13,5594,14,0,"PENNSYL",200,"LEIB  M.",-0.1632,0.5197,-26.41686,89,14,0.844
"424",13,7953,14,0,"PENNSYL",200,"ROBERTS  J.",-0.8571,-0.5151,-21.03203,124,8,0.8
"425",13,4651,5,0,"RHODE I",200,"HOWELL  J.",-0.4014,0.3213,-35.31634,158,18,0.806
"426",13,4762,5,0,"RHODE I",1,"HUNTER  W.",0.753,-0.3196,-48.97023,227,19,0.799
"427",13,9216,48,0,"SOUTH C",200,"TAYLOR  J.",-0.449,-0.512,-51.58702,230,21,0.729
"428",13,3423,48,0,"SOUTH C",200,"GAILLARD",-0.2845,-0.3878,-71.08627,225,37,0.719
"429",13,174,54,0,"TENNESS",200,"ANDERSON",-0.3577,-0.362,-67.36159,204,35,0.868
"430",13,1448,54,0,"TENNESS",200,"CAMPBELL",-0.583,0.176,-11.2943,80,7,0.766
"431",13,9979,54,0,"TENNESS",200,"WHARTON  J.",-0.523,-0.172,-31.68586,119,14,0.812
"432",13,7985,6,0,"VERMONT",200,"ROBINSON",-0.5873,0.3546,-37.5442,180,21,0.816
"433",13,1665,6,0,"VERMONT",200,"CHASE  D.",-0.5441,0.7141,-48.47745,239,26,0.771
"434",13,3582,40,0,"VIRGINI",200,"GILES  W.B.",-0.055,0.317,-44.15701,170,21,0.825
"435",13,1007,40,0,"VIRGINI",200,"BRENT  R.",-0.5479,-0.0476,-21.20651,110,9,0.747
"436",13,420,40,0,"VIRGINI",200,"BARBOUR  J.",-0.1876,0.0606,-13.42578,46,2,0.6
"437",14,2316,1,0,"CONNECT",1,"DANA  S.W.",0.9447,-0.6379,-61.32248,120,34,0.724
"438",14,2296,1,0,"CONNECT",1,"DAGGETT  D.",0.611,-0.432,-50.12558,155,19,0.762
"439",14,4586,11,0,"DELAWAR",1,"HORSEY  O.",0.5209,-0.0703,-37.27158,137,14,0.703
"440",14,9947,11,0,"DELAWAR",1,"WELLS  W.H.",0.7738,0.1928,-46.5559,132,27,0.648
"441",14,9157,44,0,"GEORGIA",200,"TAIT  C.",-0.3517,-0.2522,-69.03558,159,36,0.744
"442",14,686,44,0,"GEORGIA",200,"BIBB  W.W.",-0.648,-0.374,-17.48477,59,6,0.756
"443",14,9482,44,0,"GEORGIA",200,"TROUP  G.M.",-0.185,-0.5515,-11.74856,42,2,0.596
"444",14,9233,22,0,"INDIANA",200,"TAYLOR  W.",-0.3062,0.1633,-20.16635,39,10,0.695
"445",14,6941,22,0,"INDIANA",200,"NOBLE  J.",0.3765,0.965,-15.30016,42,8,0.729
"446",14,9159,51,0,"KENTUCK",200,"TALBOT  I.",0.1493,0.147,-38.003,120,17,0.822
"447",14,478,51,0,"KENTUCK",200,"BARRY  W.T.",-0.207,0.639,-22.4036,114,3,0.714
"448",14,4054,51,0,"KENTUCK",1,"HARDIN  M.",-0.0123,0.0537,-12.81303,38,4,0.709
"449",14,1111,45,0,"LOUISIA",200,"BROWN  J.",-0.0928,-0.003,-48.1247,140,18,0.623
"450",14,3377,45,0,"LOUISIA",200,"FROMENTIN",0.0819,0.0955,-62.05738,131,36,0.646
"451",14,3655,52,0,"MARYLAN",1,"GOLDSBOROUG",0.6929,-0.3819,-63.81824,146,31,0.677
"452",14,4090,52,0,"MARYLAN",1,"HARPER  R.",0.7294,0.3949,-24.57434,63,11,0.786
"453",14,4044,52,0,"MARYLAN",1,"HANSON  A.",0.9726,0.2323,-6.01556,25,3,0.619
"454",14,9650,3,0,"MASSACH",200,"VARNUM  J.",-0.4951,-0.8688,-78.59834,164,48,0.772
"455",14,3705,3,0,"MASSACH",1,"GORE  C.",0.63,-0.465,-20.91776,81,10,0.786
"456",14,271,3,0,"MASSACH",1,"ASHMUN  E.",0.601,-0.7627,-10.58906,44,1,0.721
"457",14,9341,4,0,"NEW HAM",1,"THOMPSON",0.6855,-0.5176,-47.04612,144,23,0.702
"458",14,6054,4,0,"NEW HAM",1,"MASON  J.",0.776,-0.3137,-52.07673,147,23,0.597
"459",14,10235,12,0,"NEW JER",200,"WILSON  J.",-0.9509,-0.3096,-76.34911,148,49,0.685
"460",14,1974,12,0,"NEW JER",200,"CONDIT  J.",-0.5941,0.0064,-60.48345,160,34,0.745
"461",14,5270,13,0,"NEW YOR",1,"KING  R.",0.5475,-0.274,-42.16207,143,17,0.547
"462",14,8211,13,0,"NEW YOR",200,"SANFORD  N.",0.3102,0.1022,-86.87516,144,46,0.609
"463",14,9517,47,0,"NORTH C",200,"TURNER  J.",-0.5738,-0.819,-57.54043,116,28,0.666
"464",14,8971,47,0,"NORTH C",200,"STOKES  M.",-0.242,0.2499,-16.66048,41,6,0.613
"465",14,5895,47,0,"NORTH C",200,"MACON  N.",-0.7777,-0.9074,-79.28523,162,47,0.645
"466",14,8107,24,0,"OHIO",200,"RUGGLES  B.",0.6237,0.8682,-67.86973,155,40,0.673
"467",14,6728,24,0,"OHIO",200,"MORROW  J.",-0.559,-0.033,-63.38783,160,33,0.66
"468",14,7953,14,0,"PENNSYL",200,"ROBERTS  J.",-0.8571,-0.5151,-66.53903,160,37,0.637
"469",14,5392,14,0,"PENNSYL",200,"LACOCK  A.",-0.726,-0.379,-66.39622,147,32,0.674
"470",14,4762,5,0,"RHODE I",1,"HUNTER  W.",0.6422,-0.24,-49.73956,126,26,0.708
"471",14,4651,5,0,"RHODE I",200,"HOWELL  J.",-0.4014,0.3213,-41.81874,121,21,0.652
"472",14,3423,48,0,"SOUTH C",200,"GAILLARD",-0.2475,-0.3752,-68.83978,161,34,0.589
"473",14,9216,48,0,"SOUTH C",200,"TAYLOR  J.",-0.449,-0.512,-25.44767,48,15,0.613
"474",14,8694,48,0,"SOUTH C",200,"SMITH  W.",0.2967,-1.0536,-20.52018,42,12,0.746
"475",14,1448,54,0,"TENNESS",200,"CAMPBELL",-0.583,0.176,-34.90363,119,19,0.696
"476",14,10160,54,0,"TENNESS",200,"WILLIAMS",-0.198,0.087,-56.11952,155,27,0.727
"477",14,9378,6,0,"VERMONT",1,"TICHENOR",0.45,-0.568,-47.49234,149,21,0.652
"478",14,1665,6,0,"VERMONT",200,"CHASE  D.",-0.194,0.8509,-62.87627,147,37,0.604
"479",14,420,40,0,"VIRGINI",200,"BARBOUR  J.",-0.2384,-0.0014,-66.03973,131,39,0.728
"480",14,6050,40,0,"VIRGINI",200,"MASON  A.T.",-0.1989,0.98,-37.08292,117,16,0.744
"481",15,2296,1,0,"CONNECT",1,"DAGGETT  D.",0.611,-0.432,-28.40862,96,13,0.713
"482",15,4586,11,0,"DELAWAR",1,"HORSEY  O.",0.4126,0.0022,-28.46952,84,14,0.71
"483",15,9613,11,0,"DELAWAR",1,"VANDYKE  N.",0.2775,0.0481,-32.91663,96,17,0.644
"484",15,9157,44,0,"GEORGIA",200,"TAIT  C.",-0.2975,-0.1832,-42.62022,97,19,0.753
"485",15,2871,21,0,"ILLINOI",200,"EDWARDS  N.",-0.1673,0.9859,-11.34213,40,3,0.672
"486",15,9297,21,0,"ILLINOI",200,"THOMAS J.B.",0.2032,0.7058,-17.87529,45,10,0.599
"487",15,9233,22,0,"INDIANA",200,"TAYLOR  W.",-0.1145,0.3119,-48.24813,94,28,0.584
"488",15,6941,22,0,"INDIANA",200,"NOBLE  J.",0.3705,0.9101,-45.21642,84,25,0.654
"489",15,9159,51,0,"KENTUCK",200,"TALBOT  I.",0.1912,0.3572,-40.69379,96,19,0.699
"490",15,2181,51,0,"KENTUCK",200,"CRITTENDEN",0.1449,0.8024,-31.82331,89,16,0.604
"491",15,3377,45,0,"LOUISIA",200,"FROMENTIN E",0.0819,0.0955,-47.38916,94,21,0.524
"492",15,4959,45,0,"LOUISIA",200,"JOHNSON  H.",-0.191,0.3163,-51.77617,80,18,0.657
"493",15,3655,52,0,"MARYLAN",1,"GOLDSBOROUG",0.526,-0.1732,-32.36733,77,14,0.686
"494",15,7108,3,0,"MASSACH",1,"OTIS  H.G.",0.517,-0.0538,-35.4008,94,17,0.777
"495",15,6410,3,0,"MASSACH",1,"MELLEN  P.",0.653,-0.2796,-11.60716,46,6,0.481
"496",15,10182,46,0,"MISSISS",200,"WILLIAMS  T",-0.1904,0.0364,-71.01967,97,24,0.467
"497",15,5542,46,0,"MISSISS",200,"LEAKE  W.",-0.251,0.163,-68.54105,90,23,0.643
"498",15,6693,4,0,"NEW HAM",200,"MORRIL D.L.",0.364,-0.901,-38.35634,87,18,0.732
"499",15,8993,4,0,"NEW HAM",200,"STORER  C.",0.302,-0.354,-28.66815,92,14,0.461
"500",15,2561,12,0,"NEW JER",200,"DICKERSON M",0.2657,-0.0144,-70.5436,91,40,0.594
"501",15,10235,12,0,"NEW JER",200,"WILSON J.J.",-0.9509,-0.3096,-38.50853,74,27,0.603
"502",15,8211,13,0,"NEW YOR",200,"SANFORD  N.",0.2738,0.1327,-46.9836,93,26,0.753
"503",15,5270,13,0,"NEW YOR",1,"KING  R.",0.4986,-0.273,-26.65455,94,11,0.631
"504",15,8971,47,0,"NORTH C",200,"STOKES  M.",-0.242,0.2499,-40.51347,88,22,0.722
"505",15,5895,47,0,"NORTH C",200,"MACON  N.",-0.7066,-0.8801,-32.50681,100,16,0.583
"506",15,8107,24,0,"OHIO",200,"RUGGLES  B.",0.6017,0.8623,-51.84515,96,33,0.625
"507",15,6728,24,0,"OHIO",200,"MORROW  J.",-0.559,-0.033,-44.22639,94,25,0.616
"508",15,7953,14,0,"PENNSYL",200,"ROBERTS  J.",-0.8571,-0.5151,-43.55626,90,24,0.621
